Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,Age_equal_depth,Height_equal_depth,Weight_equal_depth
Male,0.2482272340425532,0.6576981132075472,0.5890544029850746,yes,yes,2.037042,3.0,Sometimes,no,2.43699,no,1.016254,0.020044,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.23431425531914896,0.6388415094339623,0.5884279925373135,yes,yes,2.191108,2.993856,Sometimes,no,2.444917,no,1.055854,0.145284,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.23506265957446804,0.6664283018867927,0.5920370597014926,yes,yes,1.431346,3.0,Sometimes,no,2.098959,no,1.110868,0.196952,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.24311610638297876,0.7294188679245281,0.5923701567164179,yes,yes,1.84199,3.0,Sometimes,no,2.503244,no,1.226019,0.078207,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.4937677021276595,0.5904169811320754,0.5925502985074627,yes,yes,2.13683,2.993084,Sometimes,no,1.885926,no,0.615298,0.0,Sometimes,Automobile,Obesity_Type_II,3,2,3
Male,0.5129561702127658,0.5714396226415097,0.5985183955223881,yes,yes,2.499388,2.989791,Sometimes,no,1.959777,no,0.6081,0.64676,Sometimes,Automobile,Obesity_Type_II,3,2,3
Male,0.5243498085106383,0.6004433962264151,0.5880020000000001,yes,yes,2.230742,2.920373,Sometimes,no,1.831187,no,0.756277,0.0,Sometimes,Automobile,Obesity_Type_II,3,2,3
Male,0.5130423191489362,0.597901886792453,0.5905589402985074,yes,yes,2.240757,2.911568,Sometimes,no,1.895876,no,0.822186,0.0,Sometimes,Automobile,Obesity_Type_II,3,2,3
Male,0.23032751063829782,0.289624528301887,0.46297211194029847,yes,yes,2.996186,1.134042,Sometimes,no,1.270166,no,0.073065,1.551934,no,Public_Transportation,Obesity_Type_II,2,0,2
Male,0.26860302127659574,0.4533245283018865,0.47896207462686574,yes,yes,2.649406,1.120102,Sometimes,no,1.153286,no,0.216908,0.619012,no,Public_Transportation,Obesity_Type_II,3,1,2
Male,0.41962657446808505,0.49604716981132047,0.4796722910447761,yes,yes,2.525884,2.040582,Sometimes,no,1.0,no,1.67036,0.023959,no,Public_Transportation,Obesity_Type_II,3,2,2
Male,0.3939674255319149,0.46365094339622637,0.476006447761194,yes,yes,2.736647,2.015675,Sometimes,no,1.0,no,1.977918,0.056351,no,Public_Transportation,Obesity_Type_II,3,1,2
Male,0.21025400000000005,0.7169264150943397,0.6122516417910446,yes,yes,2.684335,2.711238,Sometimes,no,2.732331,no,1.156024,0.442456,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.19829010638297878,0.7477169811320756,0.6137913059701492,yes,yes,3.0,2.695396,Sometimes,no,2.628816,no,0.975384,0.0,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.21090185106382975,0.613175471698113,0.5976254029850747,yes,yes,2.425503,2.996834,Sometimes,no,2.017602,no,1.580263,0.531769,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.23368078723404262,0.6409056603773582,0.5928072089552239,yes,yes,1.469384,2.996444,Sometimes,no,2.067741,no,1.082236,0.150544,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.22364776595744673,0.7597433962264151,0.6142556492537312,yes,yes,2.906269,2.894142,Sometimes,no,2.435489,no,1.266739,0.36216,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.2139002127659575,0.7972849056603772,0.6154557985074627,yes,yes,2.808027,2.683061,Sometimes,no,2.640483,no,1.280191,0.0,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.18950821276595747,0.6972641509433961,0.6102644701492537,yes,yes,2.636719,2.806341,Sometimes,no,1.967591,no,1.525384,0.315595,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.1946307234042553,0.6896490566037738,0.6069974925373134,yes,yes,2.996717,2.791366,Sometimes,no,2.626309,no,1.194898,0.034897,Sometimes,Public_Transportation,Obesity_Type_II,2,3,3
Male,0.21280614893617023,0.30957547169811317,0.4570544925373134,yes,yes,2.880483,1.703299,Sometimes,no,1.006378,no,1.076729,1.058007,no,Public_Transportation,Obesity_Type_II,2,0,2
Male,0.21281710638297868,0.30078867924528296,0.4558087089552239,yes,yes,2.885693,1.685134,Sometimes,no,1.011849,no,0.503105,1.217929,no,Public_Transportation,Obesity_Type_II,2,0,2
Male,0.35564170212765955,0.3777150943396226,0.4637408731343284,yes,yes,2.913452,2.269799,Sometimes,no,1.0,no,1.889937,0.378818,no,Public_Transportation,Obesity_Type_II,3,1,2
Male,0.35409425531914895,0.3846716981132072,0.4745066791044776,yes,yes,2.919526,2.142328,Sometimes,no,1.175714,no,0.958555,0.636289,no,Public_Transportation,Obesity_Type_II,3,1,2
Male,0.12911557446808514,0.3908150943396227,0.4968693358208955,yes,yes,2.724121,1.437959,Sometimes,no,1.590418,no,0.029603,1.122118,no,Public_Transportation,Obesity_Type_II,1,1,2
Male,0.14711417021276596,0.3674547169811322,0.4631939402985074,yes,yes,2.801992,1.343117,Sometimes,no,1.128942,no,0.233987,0.81998,no,Public_Transportation,Obesity_Type_II,1,1,2
Male,0.24493719148936166,0.3976622641509433,0.48747360447761184,yes,yes,2.748971,1.213431,Sometimes,no,1.448875,no,0.128548,1.239038,no,Public_Transportation,Obesity_Type_II,2,1,2
Male,0.27329387234042557,0.4556792452830192,0.47459089552238803,yes,yes,2.680375,1.089048,Sometimes,no,1.366238,no,0.181324,1.041677,no,Public_Transportation,Obesity_Type_II,3,1,2
Female,0.2536008723404255,0.30464528301886773,0.47084494776119395,yes,yes,3.0,3.0,Sometimes,no,1.023328,no,0.05093,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25531914893617025,0.2543056603773586,0.4929522164179105,yes,yes,3.0,3.0,Sometimes,no,1.197667,no,0.0,0.534769,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.09007534042553189,0.6459962264150945,0.7377592313432835,yes,yes,3.0,3.0,Sometimes,no,2.838893,no,1.990317,0.735868,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.08824904255319144,0.6646358490566038,0.8278794626865671,yes,yes,3.0,3.0,Sometimes,no,2.181811,no,1.995582,0.939665,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.25531914893617025,0.3892830188679248,0.5442761940298506,yes,yes,3.0,3.0,Sometimes,no,2.774014,no,0.0,0.138418,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.28445660377358495,0.49588256716417906,yes,yes,3.0,3.0,Sometimes,no,1.031354,no,0.0,0.37465,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25324006382978725,0.4314301886792453,0.4922002537313433,yes,yes,3.0,3.0,Sometimes,no,1.66616,no,0.210351,0.73421,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.2455503191489362,0.43056792452830184,0.5291079999999999,yes,yes,3.0,3.0,Sometimes,no,1.471664,no,0.143955,0.444532,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.17856404255319153,0.3879811320754718,0.6134714253731344,yes,yes,3.0,3.0,Sometimes,no,1.347559,no,0.462951,0.31794,Sometimes,Public_Transportation,Obesity_Type_III,1,1,3
Female,0.155434085106383,0.4621735849056603,0.7071994776119401,yes,yes,3.0,3.0,Sometimes,no,1.338241,no,1.92628,0.886135,Sometimes,Public_Transportation,Obesity_Type_III,1,1,3
Female,0.25531914893617025,0.32598301886792447,0.5295501044776119,yes,yes,3.0,3.0,Sometimes,no,2.679137,no,0.0,0.479348,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.2526207547169812,0.5339207313432837,yes,yes,3.0,3.0,Sometimes,no,2.578292,no,0.0,0.492394,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.156055,0.5265,0.6905169179104478,yes,yes,3.0,3.0,Sometimes,no,1.302193,no,1.742453,0.94232,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.19103521276595742,0.40494716981132095,0.5631748134328358,yes,yes,3.0,3.0,Sometimes,no,2.408442,no,0.194056,0.803141,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.14920106382978726,0.561835849056604,0.6634540597014926,yes,yes,3.0,3.0,Sometimes,no,1.705218,no,0.390937,0.998646,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.15012891489361707,0.5285150943396228,0.8439877761194028,yes,yes,3.0,3.0,Sometimes,no,2.374958,no,0.750111,0.671458,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.10151065957446803,0.5597207547169814,0.7074636492537314,yes,yes,3.0,3.0,Sometimes,no,2.869234,no,1.465931,0.627886,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.21842431914893612,0.5082358490566037,0.563518932835821,yes,yes,3.0,3.0,Sometimes,no,2.987406,no,0.38926,0.526776,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.25531914893617025,0.3441075471698114,0.5443780223880597,yes,yes,3.0,3.0,Sometimes,no,2.737091,no,0.0,0.037078,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3633433962264152,0.5437923059701493,yes,yes,3.0,3.0,Sometimes,no,2.623489,no,0.0,0.138563,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.2546172340425532,0.38655660377358503,0.4907366641791045,yes,yes,3.0,3.0,Sometimes,no,2.612758,no,0.24629,0.802136,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.25531914893617025,0.3350320754716982,0.5110646417910447,yes,yes,3.0,3.0,Sometimes,no,2.687378,no,0.0,0.410651,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.14021374468085107,0.5401433962264148,0.6860234179104479,yes,yes,3.0,3.0,Sometimes,no,1.852692,no,1.46361,0.962336,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.22334836170212768,0.5416150943396225,0.6979627686567162,yes,yes,3.0,3.0,Sometimes,no,2.86559,no,0.973864,0.58345,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.25514651063829785,0.24710943396226392,0.4701744626865671,yes,yes,3.0,3.0,Sometimes,no,1.003563,no,0.008127,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25337087234042555,0.29646792452830173,0.4778123731343284,yes,yes,3.0,3.0,Sometimes,no,1.077253,no,0.162083,0.824607,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.08889110638297876,0.701067924528302,0.7694214029850746,yes,yes,3.0,3.0,Sometimes,no,2.714949,no,1.999773,0.813784,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.08750006382978726,0.7126981132075474,0.8486607835820894,yes,yes,3.0,3.0,Sometimes,no,2.154949,no,1.999897,0.957463,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.25531914893617025,0.3896301886792455,0.5447242835820896,yes,yes,3.0,3.0,Sometimes,no,2.893117,no,0.0,0.01931,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.35419811320754757,0.5388728582089553,yes,yes,3.0,3.0,Sometimes,no,2.70914,no,0.0,0.110518,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25324006382978725,0.4145301886792456,0.4894461417910448,yes,yes,3.0,3.0,Sometimes,no,1.570188,no,0.210351,0.881848,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.2455503191489362,0.412658490566038,0.49070864179104473,yes,yes,3.0,3.0,Sometimes,no,1.412049,no,0.143955,0.753077,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.13874451063829785,0.4125320754716979,0.6395879179104478,yes,yes,3.0,3.0,Sometimes,no,1.15635,no,0.786828,0.366385,Sometimes,Public_Transportation,Obesity_Type_III,1,1,3
Female,0.14619474468085109,0.45398867924528297,0.6773816492537312,yes,yes,3.0,3.0,Sometimes,no,1.154698,no,1.71836,0.959218,Sometimes,Public_Transportation,Obesity_Type_III,1,1,3
Female,0.25531914893617025,0.3253169811320755,0.5348980820895521,yes,yes,3.0,3.0,Sometimes,no,2.691584,no,0.0,0.425473,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.36477735849056625,0.5360052089552239,yes,yes,3.0,3.0,Sometimes,no,2.709654,no,0.0,0.25115,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.16529434042553187,0.5346849056603773,0.7203347537313431,yes,yes,3.0,3.0,Sometimes,no,1.485736,no,1.950374,0.869238,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.14662746808510635,0.562854716981132,0.7057745298507463,yes,yes,3.0,3.0,Sometimes,no,2.874336,no,1.624981,0.825609,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.14770091489361697,0.6848358490566038,0.7442583507462686,yes,yes,3.0,3.0,Sometimes,no,2.641489,no,0.481555,0.735201,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.1487024680851064,0.6742264150943393,0.8721797985074626,yes,yes,3.0,3.0,Sometimes,no,2.417122,no,0.952725,0.573958,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.0929251276595745,0.5578188679245284,0.7064596044776119,yes,yes,3.0,3.0,Sometimes,no,2.900857,no,1.508897,0.625371,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.1500235531914893,0.5722,0.7078539701492537,yes,yes,3.0,3.0,Sometimes,no,2.95311,no,1.445148,0.67321,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.25531914893617025,0.34376037735849074,0.5439299328358209,yes,yes,3.0,3.0,Sometimes,no,2.617988,no,0.0,0.156187,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.36056226415094317,0.5434204850746267,yes,yes,3.0,3.0,Sometimes,no,2.55057,no,0.0,0.20482,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.2552903404255319,0.3598886792452829,0.49110852238805974,yes,yes,3.0,3.0,Sometimes,no,2.653531,no,0.190061,0.692343,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.25531914893617025,0.31806226415094363,0.49200479850746265,yes,yes,3.0,3.0,Sometimes,no,1.698767,no,0.0,0.54396,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.1882203617021277,0.5800792452830188,0.7042171194029851,yes,yes,3.0,3.0,Sometimes,no,2.84837,no,1.206059,0.766668,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.12522670212765957,0.5912132075471699,0.7086020522388059,yes,yes,3.0,3.0,Sometimes,no,2.835622,no,1.419473,0.816986,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.2538377872340425,0.30204905660377346,0.47304067164179103,yes,yes,3.0,3.0,Sometimes,no,1.050564,no,0.026033,0.539074,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25314500000000006,0.40464716981132076,0.47598485820895514,yes,yes,3.0,3.0,Sometimes,no,1.068493,no,0.112122,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.25531914893617025,0.28683962264150953,0.4917861791044776,yes,yes,3.0,3.0,Sometimes,no,2.613928,no,0.0,0.553093,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25465514893617025,0.34508679245283025,0.4924546641791044,yes,yes,3.0,3.0,Sometimes,no,1.239833,no,0.162279,0.619235,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.09223444680851062,0.6057415094339622,0.7316787985074626,yes,yes,3.0,3.0,Sometimes,no,2.861533,no,1.70464,0.655571,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.1638457021276596,0.640669811320755,0.7370730373134327,yes,yes,3.0,3.0,Sometimes,no,2.832659,no,1.505775,0.923005,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.08984119148936176,0.6636716981132076,0.7624348134328358,yes,yes,3.0,3.0,Sometimes,no,2.418488,no,1.99507,0.893514,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.1356510638297872,0.6362169811320757,0.843103462686567,yes,yes,3.0,3.0,Sometimes,no,2.304716,no,0.82666,0.914492,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.25531914893617025,0.36630377358490573,0.5443473432835821,yes,yes,3.0,3.0,Sometimes,no,2.763005,no,0.0,0.101867,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.36482075471698083,0.541795171641791,yes,yes,3.0,3.0,Sometimes,no,2.652616,no,0.0,0.250502,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3277490566037735,0.49281688805970153,yes,yes,3.0,3.0,Sometimes,no,2.553198,no,0.0,0.393838,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25531914893617025,0.30308679245283,0.4956979999999999,yes,yes,3.0,3.0,Sometimes,no,2.180566,no,0.0,0.519905,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.2541239787234042,0.3386622641509436,0.4913363283582089,yes,yes,3.0,3.0,Sometimes,no,2.20979,no,0.114698,0.604422,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.24025476595744677,0.442958490566038,0.4912027985074627,yes,yes,3.0,3.0,Sometimes,no,1.444379,no,0.224482,0.912187,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.24794112765957443,0.4055471698113209,0.5367326119402984,yes,yes,3.0,3.0,Sometimes,no,1.604075,no,0.029728,0.200122,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25072053191489363,0.3880113207547171,0.5314726865671642,yes,yes,3.0,3.0,Sometimes,no,1.528258,no,0.01586,0.436068,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.11013063829787234,0.40791320754716986,0.6403422985074627,yes,yes,3.0,3.0,Sometimes,no,1.228838,no,0.792553,0.639561,Sometimes,Public_Transportation,Obesity_Type_III,0,1,3
Female,0.15334942553191488,0.4858641509433963,0.6183904925373134,yes,yes,3.0,3.0,Sometimes,no,1.615548,no,1.376534,0.926052,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.16240544680851066,0.5739132075471698,0.7073429477611939,yes,yes,3.0,3.0,Sometimes,no,1.94595,no,1.493018,0.906611,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.14914034042553187,0.4984773584905664,0.6930353283582089,yes,yes,3.0,3.0,Sometimes,no,1.709556,no,1.592494,0.925843,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.25531914893617025,0.3290377358490568,0.5299151940298508,yes,yes,3.0,3.0,Sometimes,no,2.507461,no,0.0,0.368472,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.3562943396226417,0.5370931268656716,yes,yes,3.0,3.0,Sometimes,no,2.644135,no,0.0,0.357581,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3231037735849056,0.5393084626865672,yes,yes,3.0,3.0,Sometimes,no,2.605685,no,0.0,0.199227,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25435129787234045,0.32738490566037726,0.5297025746268655,yes,yes,3.0,3.0,Sometimes,no,2.217348,no,0.001015,0.481031,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.14897806382978723,0.5400283018867924,0.6951160373134326,yes,yes,3.0,3.0,Sometimes,no,1.657541,no,1.672639,0.629285,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.1653670425531915,0.5338698113207547,0.7007827164179106,yes,yes,3.0,3.0,Sometimes,no,1.817899,no,1.577824,0.930836,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.20770148936170219,0.45537735849056604,0.563288776119403,yes,yes,3.0,3.0,Sometimes,no,2.509535,no,0.334264,0.668172,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.22233308510638294,0.3491735849056603,0.5543088656716417,yes,yes,3.0,3.0,Sometimes,no,2.578038,no,0.165422,0.463196,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.09315325531914892,0.5586056603773586,0.6661298656716419,yes,yes,3.0,3.0,Sometimes,no,2.501638,no,1.546179,0.66488,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.12182378723404258,0.5594886792452831,0.6743565,yes,yes,3.0,3.0,Sometimes,no,2.250711,no,0.64235,0.685129,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.15625570212765955,0.5594641509433962,0.7858377686567162,yes,yes,3.0,3.0,Sometimes,no,2.36651,no,1.247505,0.723366,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.15578929787234042,0.5681471698113207,0.8230679552238807,yes,yes,3.0,3.0,Sometimes,no,2.309409,no,1.68291,0.70558,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.11197731914893622,0.5490830188679245,0.6983527611940299,yes,yes,3.0,3.0,Sometimes,no,2.436261,no,1.464674,0.87092,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.1609960638297872,0.5632698113207546,0.7085528358208955,yes,yes,3.0,3.0,Sometimes,no,2.833566,no,1.413239,0.862724,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.22287748936170215,0.4617471698113209,0.5505717313432836,yes,yes,3.0,3.0,Sometimes,no,2.724099,no,0.336795,0.153462,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.24707365957446814,0.4236132075471697,0.5513407611940297,yes,yes,3.0,3.0,Sometimes,no,2.989389,no,0.36009,0.169016,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.342135849056604,0.5435071417910446,yes,yes,3.0,3.0,Sometimes,no,2.55975,no,0.0,0.237307,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.36210943396226414,0.5437984328358207,yes,yes,3.0,3.0,Sometimes,no,2.635454,no,0.0,0.088309,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.35872641509433967,0.5413395074626866,yes,yes,3.0,3.0,Sometimes,no,2.625537,no,0.0,0.162494,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.37580754716981124,0.5441370223880597,yes,yes,3.0,3.0,Sometimes,no,2.884077,no,0.0,0.096576,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25463255319148936,0.28944150943396263,0.49277543283582087,yes,yes,3.0,3.0,Sometimes,no,1.919473,no,0.027101,0.546137,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25510506382978726,0.3664132075471698,0.4928065298507462,yes,yes,3.0,3.0,Sometimes,no,2.310076,no,0.07115,0.733085,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.25531914893617025,0.337564150943396,0.5065367686567164,yes,yes,3.0,3.0,Sometimes,no,2.686824,no,0.0,0.540812,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.24717504255319145,0.33588490566037743,0.5169098656716418,yes,yes,3.0,3.0,Sometimes,no,1.6213,no,0.090917,0.438216,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.1495938085106383,0.5060000000000002,0.704975843283582,yes,yes,3.0,3.0,Sometimes,no,1.517215,no,1.486289,0.937492,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.14789540425531916,0.487888679245283,0.6886182910447762,yes,yes,3.0,3.0,Sometimes,no,1.796956,no,1.684582,0.887388,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.19106853191489365,0.5188358490566038,0.7010497014925374,yes,yes,3.0,3.0,Sometimes,no,2.085553,no,1.271651,0.587932,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.20055395744680848,0.5471528301886792,0.7051155074626865,yes,yes,3.0,3.0,Sometimes,no,2.837797,no,1.343875,0.803156,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.25530180851063833,0.22366603773584925,0.47015016417910444,yes,yes,3.0,3.0,Sometimes,no,1.000544,no,0.001297,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.253931,0.24508113207547177,0.4711540746268657,yes,yes,3.0,3.0,Sometimes,no,1.005864,no,0.02006,0.695838,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.13463240425531914,0.627762264150943,0.862824223880597,yes,yes,3.0,3.0,Sometimes,no,2.319559,no,1.97073,0.768375,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.11642957446808516,0.6487245283018872,0.9099653059701491,yes,yes,3.0,3.0,Sometimes,no,2.069257,no,1.986646,0.947091,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.25531914893617025,0.3953905660377357,0.5447693731343284,yes,yes,3.0,3.0,Sometimes,no,2.956548,no,0.0,0.010056,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.39211320754716983,0.5444485820895522,yes,yes,3.0,3.0,Sometimes,no,2.777557,no,0.0,0.051858,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.2514137234042554,0.4416641509433963,0.48949531343283575,yes,yes,3.0,3.0,Sometimes,no,1.295436,no,0.282063,0.929356,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.24465882978723397,0.4414150943396229,0.4913941567164179,yes,yes,3.0,3.0,Sometimes,no,1.241378,no,0.259427,0.852362,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.10930840425531918,0.5028698113207546,0.661509880597015,yes,yes,3.0,3.0,Sometimes,no,1.313834,no,0.912334,0.707494,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.13171772340425536,0.4354,0.6449145373134328,yes,yes,3.0,3.0,Sometimes,no,1.124366,no,0.877067,0.552006,Sometimes,Public_Transportation,Obesity_Type_III,1,1,3
Female,0.25531914893617025,0.32698679245283024,0.5359511940298507,yes,yes,3.0,3.0,Sometimes,no,2.673754,no,0.0,0.33929,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.34312452830188667,0.5358532611940299,yes,yes,3.0,3.0,Sometimes,no,2.70485,no,0.0,0.243338,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.1668224255319149,0.5612811320754716,0.7277361791044776,yes,yes,3.0,3.0,Sometimes,no,1.607531,no,1.963379,0.858392,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.14620568085106378,0.6272698113207547,0.7377061044776119,yes,yes,3.0,3.0,Sometimes,no,2.748909,no,1.989171,0.832515,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.159611085106383,0.6790018867924528,0.8462293955223879,yes,yes,3.0,3.0,Sometimes,no,2.351207,no,0.246831,0.91336,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.16002753191489366,0.6673150943396227,0.9077567537313433,yes,yes,3.0,3.0,Sometimes,no,2.404049,no,0.427905,0.639894,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.09179985106382976,0.5577396226415097,0.7056319850746269,yes,yes,3.0,3.0,Sometimes,no,2.923792,no,1.536555,0.62535,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
